Date,NVDA,JPM,AMZN,LLY,XOM,^GSPC
2025-05-16,135.05938720703125,261.2786865234375,205.58999633789062,750.9937133789062,104.17330932617188,5958.3798828125
2025-05-19,135.2289581298828,258.6616516113281,206.16000366210938,748.73291015625,102.51718139648438,5963.60009765625
2025-05-20,134.04196166992188,259.4428405761719,204.07000732421875,740.701416015625,101.05359649658203,5940.4599609375
2025-05-21,131.46844482421875,254.91177368164062,201.1199951171875,718.8276977539062,99.8115005493164,5844.60986328125
2025-05-22,132.495849609375,254.55047607421875,203.10000610351562,709.159912109375,99.1471176147461,5842.009765625
2025-05-23,130.959716796875,254.58953857421875,200.99000549316406,707.6826171875,99.20487976074219,5802.81982421875
2025-05-27,135.15911865234375,259.06201171875,206.02000427246094,719.0952758789062,99.67668151855469,5921.5400390625
2025-05-28,134.4708709716797,257.30426025390625,204.72000122070312,713.3146362304688,98.31904602050781,5888.5498046875
2025-05-29,138.83985900878906,258.16363525390625,205.6999969482422,716.4677734375,98.87751770019531,5912.169921875
2025-05-30,134.79006958007812,257.80230712890625,205.00999450683594,731.4401245117188,98.50199127197266,5911.68994140625
2025-06-02,137.03440856933594,258.4468078613281,206.64999389648438,740.8104858398438,99.22413635253906,5935.93994140625
2025-06-03,140.86473083496094,260.0189514160156,205.7100067138672,744.4395751953125,99.94630432128906,5970.3701171875
2025-06-04,141.56298828125,258.0171203613281,207.22999572753906,759.3723754882812,98.50199127197266,5970.81005859375
2025-06-05,139.63784790039062,255.80044555664062,207.91000366210938,759.2136840820312,98.04943084716797,5939.2998046875
2025-06-06,141.36346435546875,259.4916687011719,213.57000732421875,763.378173828125,100.39884185791016,6000.35986328125
2025-06-09,142.27120971679688,260.4779357910156,216.97999572753906,767.1758422851562,101.07286071777344,6005.8798828125
2025-06-10,143.5978546142578,262.2943115234375,217.61000061035156,800.3731079101562,103.23933410644531,6038.81005859375
2025-06-11,142.48057556152344,261.8548889160156,213.1999969482422,801.7811279296875,105.2517318725586,6022.240234375
2025-06-12,144.64529418945312,261.9427490234375,213.24000549316406,805.1722412109375,105.65614318847656,6045.259765625
2025-06-13,141.6226806640625,258.73004150390625,212.10000610351562,812.4403076171875,107.9573974609375,5976.97021484375
2025-06-16,144.33602905273438,264.0129699707031,216.10000610351562,800.7598266601562,108.30403900146484,6033.10986328125
2025-06-17,143.76742553710938,263.19268798828125,214.82000732421875,784.5577392578125,109.76760864257812,5982.72021484375
2025-06-18,145.12408447265625,267.5284423828125,212.52000427246094,778.4002685546875,108.98767852783203,5980.8701171875
2025-06-20,143.4980926513672,268.5440673828125,209.69000244140625,756.2885131835938,110.44161224365234,5967.83984375
2025-06-23,143.8173065185547,271.7372741699219,208.47000122070312,764.1317749023438,107.59150695800781,6025.169921875
2025-06-24,147.53817749023438,274.6570739746094,212.77000427246094,771.5089721679688,104.31773376464844,6092.18017578125
2025-06-25,153.93251037597656,277.3913269042969,211.99000549316406,785.60888671875,104.34662628173828,6092.16015625
2025-06-26,154.64076232910156,281.97125244140625,217.1199951171875,788.405029296875,105.90647888183594,6141.02001953125
2025-06-27,157.36407470703125,280.3697814941406,223.3000030517578,768.9011840820312,105.31912994384766,6173.06982421875
2025-06-30,157.603515625,283.1040344238281,219.38999938964844,772.9467163085938,103.79779815673828,6204.9501953125
2025-07-01,152.92498779296875,283.5923156738281,220.4600067138672,769.347412109375,105.184326171875,6198.009765625
2025-07-02,156.86529541015625,285.1449890136719,219.9199981689453,772.6988525390625,106.92713928222656,6227.419921875
2025-07-03,158.9501953125,290.4435729980469,223.41000366210938,774.0769653320312,108.03443145751953,6279.35009765625
2025-07-07,157.8529052734375,286.4892272949219,223.47000122070312,766.3428955078125,106.98490142822266,6229.97998046875
2025-07-08,159.60858154296875,277.4717712402344,219.36000061035156,771.0924072265625,109.95055389404297,6225.52001953125
2025-07-09,162.48153686523438,277.8446044921875,222.5399932861328,780.2742919921875,109.57504272460938,6263.259765625
2025-07-10,163.6985626220703,282.78021240234375,222.25999450683594,783.9727783203125,110.6630859375,6280.4599609375
2025-07-11,164.5165557861328,281.4751281738281,225.02000427246094,786.3128662109375,111.14453125,6259.75
2025-07-14,163.66864013671875,283.2806701660156,225.69000244140625,792.5894775390625,109.6905746459961,6268.56005859375
2025-07-15,170.28240966796875,281.1709899902344,226.35000610351562,765.2324829101562,108.71807861328125,6243.759765625
2025-07-16,170.9507598876953,280.4546813964844,223.19000244140625,783.1300048828125,108.06332397460938,6263.7001953125
2025-07-17,172.5767822265625,284.4580993652344,223.8800048828125,755.0690307617188,107.51448059082031,6297.35986328125
2025-07-18,171.98822021484375,285.8023986816406,226.1300048828125,765.1927490234375,103.7688980102539,6296.7900390625
2025-07-21,170.9607696533203,285.5080261230469,229.3000030517578,755.7432861328125,104.03851318359375,6305.60009765625
2025-07-22,166.62139892578125,285.9593505859375,227.47000122070312,769.8827514648438,104.51031494140625,6309.6201171875
2025-07-23,170.36219787597656,291.1893310546875,228.2899932861328,792.1432495117188,105.84870910644531,6358.91015625
2025-07-24,173.3149871826172,290.9832458496094,232.22999572753906,798.6279907226562,106.6767807006836,6363.35009765625
2025-07-25,173.0755615234375,293.014404296875,231.44000244140625,805.82666015625,106.30126190185547,6388.64013671875
2025-07-28,176.31761169433594,292.6807861328125,232.7899932861328,801.2852783203125,107.30265045166016,6389.77001953125
2025-07-29,175.0806427001953,291.464111328125,231.00999450683594,756.5067749023438,108.6891860961914,6370.85986328125
2025-07-30,178.8314666748047,294.0054626464844,230.19000244140625,753.6610717773438,107.74557495117188,6362.89990234375
2025-07-31,177.4348602294922,290.6790771484375,234.11000061035156,733.8199462890625,107.49522399902344,6339.39013671875
2025-08-01,173.29501342773438,283.93804931640625,214.75,755.8919067382812,105.5694808959961,6238.009765625
2025-08-04,179.55966186523438,288.73626708984375,211.64999389648438,762.505615234375,103.38375854492188,6329.93994140625
2025-08-05,177.82391357421875,285.9004821777344,213.75,759.4814453125,103.25858306884766,6299.18994140625
2025-08-06,178.9810791015625,285.8808898925781,222.30999755859375,740.0667724609375,102.5556869506836,6345.06005859375
2025-08-07,180.32778930664062,281.5536804199219,223.1300048828125,635.44775390625,102.0164794921875,6340.0
2025-08-08,182.25303649902344,283.3395080566406,222.69000244140625,620.3662719726562,102.83492279052734,6389.4501953125
2025-08-11,181.61460876464844,284.1244812011719,221.3000030517578,629.8554077148438,101.90092468261719,6373.4501953125
2025-08-12,182.71192932128906,287.3527526855469,221.47000122070312,634.0299072265625,102.18978881835938,6445.759765625
2025-08-13,181.14578247070312,285.0762939453125,224.55999755859375,654.9120483398438,103.60520935058594,6466.580078125
2025-08-14,181.57470703125,288.63812255859375,230.97999572753906,678.64990234375,103.39337921142578,6468.5400390625
2025-08-15,180.00856018066406,285.0370178222656,231.02999877929688,696.8351440429688,103.49057006835938,6449.7998046875
2025-08-18,181.56472778320312,286.0575256347656,231.49000549316406,693.675048828125,103.71409606933594,6449.14990234375
2025-08-19,175.2103271484375,285.203857421875,228.00999450683594,698.8027954101562,104.39437103271484,6411.3701171875
2025-08-20,174.9709014892578,286.75421142578125,223.80999755859375,701.0187377929688,105.47310638427734,6395.77978515625
2025-08-21,174.5519256591797,285.9986572265625,221.9499969482422,705.371337890625,106.15339660644531,6370.169921875
2025-08-22,177.55458068847656,290.6790771484375,228.83999633789062,707.2196044921875,108.14564514160156,6466.91015625
2025-08-25,179.3701171875,289.3642272949219,227.94000244140625,690.9721069335938,108.59268188476562,6439.31982421875
2025-08-26,181.32533264160156,292.9653625488281,228.7100067138672,731.4171142578125,108.34972381591797,6465.93994140625
2025-08-27,181.15574645996094,293.66204833984375,229.1199951171875,729.568603515625,109.57424926757812,6481.39990234375
2025-08-28,179.729248046875,295.41845703125,231.60000610351562,727.37255859375,110.1573486328125,6501.85986328125
2025-08-29,173.75387573242188,295.7618408203125,229.0,727.9887084960938,111.07086181640625,6460.259765625
2025-09-02,170.36219787597656,294.0741271972656,225.33999633789062,730.5823974609375,111.45960235595703,6415.5400390625
2025-09-03,170.20262145996094,293.8877258300781,225.99000549316406,733.205810546875,108.75790405273438,6448.259765625
2025-09-04,171.2400665283203,298.1168518066406,235.67999267578125,738.25390625,109.23410034179688,6502.080078125
2025-09-05,166.61143493652344,288.85400390625,232.3300018310547,722.65234375,106.15339660644531,6481.5
2025-09-08,167.89825439453125,287.4115905761719,235.83999633789062,734.0106811523438,106.75592041015625,6495.14990234375
2025-09-09,170.34225463867188,292.2588806152344,238.24000549316406,745.9056396484375,107.53339385986328,6512.60986328125
2025-09-10,176.8961944580078,294.89837646484375,230.3300018310547,749.8905029296875,109.33129119873047,6532.0400390625
2025-09-11,176.74656677246094,299.8241271972656,229.9499969482422,751.5402221679688,108.98143005371094,6587.47021484375
2025-09-12,177.39498901367188,301.1488037109375,228.14999389648438,750.65576171875,109.00086212158203,6584.2900390625
2025-09-15,177.32518005371094,303.1014404296875,231.42999267578125,743.5008544921875,109.18550872802734,6615.27978515625
2025-09-16,174.46202087402344,303.3860168457031,234.0500030517578,759.9172973632812,111.44988250732422,6606.759765625
2025-09-17,169.88299560546875,305.89794921875,231.6199951171875,755.3660278320312,112.04270935058594,6600.35009765625
2025-09-18,175.81878662109375,307.3501892089844,231.22999572753906,758.1484375,110.72100830078125,6631.9599609375
2025-09-19,176.2477264404297,308.8710632324219,231.47999572753906,747.2769775390625,109.64226531982422,6664.35986328125
2025-09-22,183.17115783691406,306.57501220703125,227.6300048828125,750.218505859375,108.86479949951172,6693.75
2025-09-23,178.00352478027344,306.8693542480469,220.7100067138672,742.2984619140625,110.74044036865234,6656.919921875
2025-09-24,176.54701232910156,307.53662109375,220.2100067138672,737.2005615234375,111.33325958251953,6637.97021484375
2025-09-25,177.26531982421875,307.5660705566406,218.14999389648438,710.1115112304688,112.3342514038086,6604.72021484375
2025-09-26,177.7641143798828,310.1270446777344,219.77999877929688,719.9990234375,113.9183349609375,6643.7001953125
2025-09-29,181.41537475585938,309.7640075683594,222.1699981689453,721.956787109375,111.00284576416016,6661.2099609375
2025-09-30,186.13406372070312,309.50885009765625,219.57000732421875,758.2180786132812,109.57424926757812,6688.4599609375
2025-10-01,186.79248046875,304.8774719238281,220.6300048828125,820.246826171875,108.83564758300781,6711.2001953125
2025-10-02,188.43853759765625,301.77679443359375,222.41000366210938,814.7117309570312,108.15536499023438,6715.35009765625
2025-10-03,187.17156982421875,304.2102355957031,219.50999450683594,834.6062622070312,110.06988525390625,6715.7900390625
2025-10-06,185.09654235839844,304.8511047363281,220.89999389648438,839.7537231445312,110.9833984375,6740.27978515625
2025-10-07,184.5977325439453,303.3819885253906,221.77999877929688,838.3427124023438,111.04171752929688,6714.58984375
2025-10-08,188.6580047607422,299.77325439453125,225.22000122070312,840.4196166992188,110.8084716796875,6753.72021484375
